PlayerInFirstName,playerInLastName,PlayerInShortName,PlayerInSlug,playerInPosition,PlayerOutFirstName,PlayerOutLastName,PlayerOutShortName,PlayerOutSlug,PlayerOutPosition,Injury,Time,AddedTime,IsHome,IncidentClass,IncidentType,GameID
null,null,D. Gray,demarai-gray,M,null,null,S. Okazaki,shinji-okazaki,F,null,70,null,true,null,substitution,4442
null,null,A. Hernández,abel-hernandez,F,null,null,A. N'Diaye,alfred-ndiaye,M,null,68,null,false,null,substitution,4442
null,null,I. Afellay,ibrahim-afellay,M,null,null,B. M. Indi,bruno-martins-indi,D,true,87,null,true,injury,substitution,4443
null,null,S. Berahino,saido-berahino,F,null,null,P. Crouch,peter-crouch,F,null,79,null,true,null,substitution,4443
null,null,A. Guédioura,adlene-guedioura,M,null,null,G. Leadbitter,grant-leadbitter,M,null,75,null,false,null,substitution,4443
null,null,M. B. Diouf,mame-biram-diouf,F,null,null,M. Arnautović,marko-arnautovic,F,null,65,null,true,null,substitution,4443
null,null,C. Stuani,cristhian-stuani,F,null,null,G. Ramírez,gaston-ramirez,M,null,46,null,false,null,substitution,4443
null,null,Bernardo,bernardo-espinosa,D,null,null,D. Ayala,daniel-ayala,D,true,8,null,false,injury,substitution,4443
null,null,J. Amat,jordi-amat,D,null,null,T. Carroll,tom-carroll,M,null,90,5,true,null,substitution,4444
null,null,À. Rangel,angel-rangel,D,null,null,K. Naughton,kyle-naughton,D,true,89,null,true,injury,substitution,4444
null,null,J. Tarkowski,james-tarkowski,D,null,null,S. Vokes,sam-vokes,F,null,80,null,false,null,substitution,4444
null,null,A. Westwood,ashley-westwood,M,null,null,J. Barton,joey-barton,M,null,80,null,false,null,substitution,4444
null,null,J. Ayew,jordan-ayew,F,null,null,L. Narsingh,luciano-narsingh,F,null,73,null,true,null,substitution,4444
null,null,S. Arfield,scott-arfield,M,null,null,R. Brady,robbie-brady,M,null,66,null,false,null,substitution,4444
null,null,A. Doucouré,abdoulaye-doucoure,M,null,null,S. Okaka,stefano-okaka,F,null,89,null,true,null,substitution,4445
null,null,J. Clasie,jordy-clasie,M,null,null,D. Tadić,dusan-tadic,F,null,87,null,false,null,substitution,4445
null,null,S. Long,shane-long,F,null,null,M. Gabbiadini,manolo-gabbiadini,F,null,85,null,false,null,substitution,4445
null,null,S. Boufal,sofiane-boufal,M,null,null,J. Ward-Prowse,james-ward-prowse,M,null,78,null,false,null,substitution,4445
null,null,S. Isaac,isaac-success,F,null,null,É. Capoue,etienne-capoue,M,null,70,null,true,null,substitution,4445
null,null,J. McArthur,james-mcarthur,M,null,null,W. Zaha,wilfried-zaha,F,null,86,null,false,null,substitution,4446
null,null,J. Leko,jonathan-leko,M,null,null,D. Fletcher,darren-fletcher,M,null,81,null,true,null,substitution,4446
null,null,S. Dann,scott-dann,D,null,null,Y. Cabaye,yohan-cabaye,M,null,74,null,false,null,substitution,4446
null,null,H. Robson-Kanu,hal-robson-kanu,F,null,null,A. Nyom,allan-nyom,M,null,71,null,true,null,substitution,4446
null,null,J. McClean,james-mcclean,M,null,null,N. Chadli,nacer-chadli,M,null,63,null,true,null,substitution,4446
null,null,J. Schlupp,jeffrey-schlupp,M,null,null,P. v. Aanholt,patrick-van-aanholt,D,true,62,null,false,injury,substitution,4446
null,null,T. Alexander-Arnold,trent-alexander-arnold,D,null,null,S. Mané,sadio-mane,F,null,90,3,true,null,substitution,4447
null,null,L. Leiva,lucas-leiva,M,null,null,A. Lallana,adam-lallana,M,null,90,2,true,null,substitution,4447
null,null,D. Origi,divock-origi,F,null,null,P. Coutinho,philippe-coutinho,M,null,80,null,true,null,substitution,4447
null,null,T. Walcott,theo-walcott,M,null,null,D. Welbeck,danny-welbeck,F,null,74,null,false,null,substitution,4447
null,null,L. Pérez,lucas-perez,F,null,null,O. Giroud,olivier-giroud,F,null,74,null,false,null,substitution,4447
null,null,A. Sánchez,alexis-sanchez,F,null,null,F. Coquelin,francis-coquelin,M,null,46,null,false,null,substitution,4447
null,null,V. Janssen,vincent-janssen,F,null,null,H. Kane,harry-kane,F,null,90,null,true,null,substitution,4448
null,null,M. Sissoko,moussa-sissoko,M,null,null,C. Eriksen,christian-eriksen,M,null,87,null,true,null,substitution,4448
null,null,E. Valencia,enner-valencia,F,null,null,I. Gueye,idrissa-gueye,M,null,81,null,false,null,substitution,4448
null,null,H. Winks,harry-winks,M,null,null,M. Dembélé,mousa-dembele,M,null,78,null,true,null,substitution,4448
null,null,K. Mirallas,kevin-mirallas,M,null,null,T. Davies,tom-davies,M,null,64,null,false,null,substitution,4448
null,null,J. McCarthy,james-mccarthy,M,null,null,G. Barry,gareth-barry,M,null,64,null,false,null,substitution,4448
null,null,F. Delph,fabian-delph,M,null,null,L. Sané,leroy-sane,F,null,89,null,false,null,substitution,4449
null,null,Nolito,nolito,F,null,null,R. Sterling,raheem-sterling,F,null,82,null,false,null,substitution,4449
null,null,W. Khazri,wahbi-khazri,F,null,null,A. Januzaj,adnan-januzaj,M,null,82,null,true,null,substitution,4449
null,null,K. D. Bruyne,kevin-de-bruyne,M,null,null,Y. Touré,yaya-toure,M,null,78,null,false,null,substitution,4449
null,null,J. Rodwell,jack-rodwell,D,null,null,D. Gibson,darron-gibson,M,true,69,null,true,injury,substitution,4449
null,null,E. Fernandes,edimilson-fernandes,M,null,null,M. Noble,mark-noble,M,null,77,null,true,null,substitution,4450
null,null,K. Zouma,kurt-zouma,D,null,null,V. Moses,victor-moses,M,null,76,null,false,null,substitution,4450
null,null,Willian,willian,F,null,null,E. Hazard,eden-hazard,F,null,75,null,false,null,substitution,4450
null,null,N. Matić,nemanja-matic,M,null,null,Pedro,pedro,F,null,65,null,false,null,substitution,4450
null,null,S. Byram,sam-byram,D,null,null,W. Reid,winston-reid,D,true,64,null,true,injury,substitution,4450
null,null,A. Ayew,andre-ayew,F,null,null,S. Feghouli,sofiane-feghouli,M,null,64,null,true,null,substitution,4450
null,null,G. Imbula,giannelli-imbula,M,null,null,J. Allen,joe-allen,M,null,85,null,false,null,substitution,4451
null,null,G. Whelan,glenn-whelan,M,null,null,S. Berahino,saido-berahino,F,null,79,null,false,null,substitution,4451
null,null,K. Iheanacho,kelechi-iheanacho,F,null,null,Y. Touré,yaya-toure,M,null,76,null,true,null,substitution,4451
null,null,I. Afellay,ibrahim-afellay,M,null,null,M. B. Diouf,mame-biram-diouf,F,true,69,null,false,injury,substitution,4451
null,null,D. Silva,david-silva,M,null,null,J. Navas,jesus-navas,D,null,57,null,true,null,substitution,4451
null,null,L. Mousset,lys-mousset,F,null,null,R. Fraser,ryan-fraser,M,null,85,null,true,null,substitution,4452
null,null,J. Wilshere,jack-wilshere,M,null,null,B. Afobe,benik-afobe,F,null,85,null,true,null,substitution,4452
null,null,S. Byram,sam-byram,D,null,null,C. Kouyaté,cheikhou-kouyate,D,null,78,null,false,null,substitution,4452
null,null,R. Snodgrass,robert-snodgrass,M,null,null,M. Noble,mark-noble,M,null,58,null,false,null,substitution,4452
null,null,A. Ayew,andre-ayew,F,null,null,S. Feghouli,sofiane-feghouli,M,null,58,null,false,null,substitution,4452
null,null,D. Calvert-Lewin,dominic-calvert-lewin,F,null,null,G. Barry,gareth-barry,M,null,84,null,true,null,substitution,4453
null,null,J. Morrison,james-morrison,M,null,null,C. Yacob,claudio-yacob,M,null,79,null,false,null,substitution,4453
null,null,S. Rondón,salomon-rondon,F,null,null,H. Robson-Kanu,hal-robson-kanu,F,null,76,null,false,null,substitution,4453
null,null,C. Brunt,chris-brunt,M,null,null,J. McClean,james-mcclean,M,null,75,null,false,null,substitution,4453
null,null,I. Gueye,idrissa-gueye,M,null,null,K. Mirallas,kevin-mirallas,M,null,71,null,true,null,substitution,4453
null,null,R. F. Mori,ramiro-funes-mori,D,null,null,L. Baines,leighton-baines,D,true,46,null,true,injury,substitution,4453
null,null,D. Meyler,david-meyler,M,null,null,A. Hernández,abel-hernandez,F,null,82,null,true,null,substitution,4454
null,null,A. El-Mohamady,ahmed-el-mohamady,D,null,null,L. Marković,lazar-markovic,F,null,75,null,true,null,substitution,4454
null,null,L. Narsingh,luciano-narsingh,F,null,null,W. Routledge,wayne-routledge,M,null,71,null,false,null,substitution,4454
null,null,O. Niasse,oumar-niasse,F,null,null,A. N'Diaye,alfred-ndiaye,M,null,63,null,true,null,substitution,4454
null,null,J. Ayew,jordan-ayew,F,null,null,F. Llorente,fernando-llorente,F,true,45,null,false,injury,substitution,4454
null,null,J. Amat,jordi-amat,D,null,null,À. Rangel,angel-rangel,D,true,33,null,false,injury,substitution,4454
null,null,D. Agyei,daniel-agyei,F,null,null,S. Arfield,scott-arfield,M,null,90,null,false,null,substitution,4455
null,null,S. Vokes,sam-vokes,F,null,null,A. Gray,andre-gray,F,null,80,null,false,null,substitution,4455
null,null,L. Leiva,lucas-leiva,M,null,null,D. Origi,divock-origi,F,null,79,null,true,null,substitution,4455
null,null,R. Brady,robbie-brady,M,null,null,G. Boyd,george-boyd,M,null,73,null,false,null,substitution,4455
null,null,B. Woodburn,ben-woodburn,M,null,null,P. Coutinho,philippe-coutinho,M,null,60,null,true,null,substitution,4455
null,null,D. Gray,demarai-gray,M,null,null,Y. Benalouane,yohan-benalouane,D,null,90,null,false,null,substitution,4456
null,null,O. Giroud,olivier-giroud,F,null,null,T. Walcott,theo-walcott,M,null,75,null,true,null,substitution,4456
null,null,A. Ramsey,aaron-ramsey,M,null,null,F. Coquelin,francis-coquelin,M,null,75,null,true,null,substitution,4456
null,null,S. Okazaki,shinji-okazaki,F,null,null,L. Ulloa,leonardo-ulloa,F,null,70,null,false,null,substitution,4456
null,null,D. Welbeck,danny-welbeck,F,null,null,K. Gibbs,kieran-gibbs,D,null,68,null,true,null,substitution,4456
null,null,J. Rodwell,jack-rodwell,D,null,null,L. Cattermole,lee-cattermole,M,null,84,null,false,null,substitution,4457
null,null,A. Januzaj,adnan-januzaj,M,null,null,W. Khazri,wahbi-khazri,F,null,77,null,false,null,substitution,4457
null,null,R. Gestede,rudy-gestede,F,null,null,Á. Negredo,alvaro-negredo,F,null,76,null,true,null,substitution,4457
null,null,F. Borini,fabio-borini,F,null,null,D. Gibson,darron-gibson,M,null,65,null,false,null,substitution,4457
null,null,Fábio,fabio,D,null,null,D. Ayala,daniel-ayala,D,true,54,null,true,injury,substitution,4457
null,null,K. Trippier,kieran-trippier,D,null,null,D. Alli,dele-alli,M,null,90,6,false,null,substitution,4458
null,null,F. Campbell,fraizer-campbell,F,null,null,C. Benteke,christian-benteke,F,null,81,null,true,null,substitution,4458
null,null,Y. Cabaye,yohan-cabaye,M,null,null,J. McArthur,james-mcarthur,M,null,64,null,true,null,substitution,4458
null,null,D. Delaney,damien-delaney,D,null,null,M. Sakho,mamadou-sakho,D,true,57,null,true,injury,substitution,4458
null,null,M. Sissoko,moussa-sissoko,M,null,null,V. Wanyama,victor-wanyama,M,null,46,null,false,null,substitution,4458
null,null,H. M. Son,heung-min-son,F,null,null,M. Dembélé,mousa-dembele,M,true,46,null,false,injury,substitution,4458
null,null,T. Deeney,troy-deeney,F,null,null,É. Capoue,etienne-capoue,M,null,90,1,false,null,substitution,4459
null,null,Pedro,pedro,F,null,null,M. Batshuayi,michy-batshuayi,F,null,84,null,true,null,substitution,4459
null,null,C. Fàbregas,cesc-fabregas,M,null,null,N. Chalobah,nathaniel-chalobah,M,null,79,null,true,null,substitution,4459
null,null,O. Aina,ola-aina,D,null,null,Kenedy,kenedy,M,null,75,null,true,null,substitution,4459
null,null,S. Okaka,stefano-okaka,F,null,null,M. Niang,mbaye-niang,F,null,71,null,false,null,substitution,4459
null,null,S. Boufal,sofiane-boufal,M,null,null,J. Ward-Prowse,james-ward-prowse,M,null,77,null,true,null,substitution,4460
null,null,A. Herrera,ander-herrera,M,null,null,M. Fellaini,marouane-fellaini,M,true,75,null,false,injury,substitution,4460
null,null,M. Rashford,marcus-rashford,M,null,null,J. Mata,juan-mata,M,true,69,null,false,injury,substitution,4460
null,null,J. Pied,jeremy-pied,D,null,null,C. Soares,cedric-soares,D,true,69,null,true,injury,substitution,4460
null,null,M. Carrick,michael-carrick,M,null,null,A. Tuanzebe,axel-tuanzebe,D,null,64,null,false,null,substitution,4460
null,null,J. Rodriguez,jay-rodriguez,F,null,null,M. Gabbiadini,manolo-gabbiadini,F,null,62,null,true,null,substitution,4460
null,null,S. Field,samuel-field,M,null,null,N. Chadli,nacer-chadli,M,null,90,null,true,null,substitution,4461
null,null,A. Iwobi,alex-iwobi,M,null,null,A. Sánchez,alexis-sanchez,F,null,78,null,false,null,substitution,4461
null,null,C. Yacob,claudio-yacob,M,null,null,C. Brunt,chris-brunt,M,null,72,null,true,null,substitution,4461
null,null,O. Giroud,olivier-giroud,F,null,null,T. Walcott,theo-walcott,M,null,65,null,false,null,substitution,4461
null,null,H. Robson-Kanu,hal-robson-kanu,F,null,null,S. Rondón,salomon-rondon,F,null,54,null,true,null,substitution,4461
null,null,D. Ospina,david-ospina,G,null,null,P. Čech,petr-cech,G,true,38,null,false,injury,substitution,4461
null,null,D. Delaney,damien-delaney,D,null,null,A. Townsend,andros-townsend,M,null,87,null,true,null,substitution,4462
null,null,B. Sako,bakary-sako,F,null,null,Y. Cabaye,yohan-cabaye,M,null,87,null,true,null,substitution,4462
null,null,S. Dann,scott-dann,D,null,null,J. Tomkins,james-tomkins,D,true,83,null,true,injury,substitution,4462
null,null,S. Isaac,isaac-success,F,null,null,T. Cleverley,tom-cleverley,M,null,79,null,false,null,substitution,4462
null,null,N. Amrabat,nordin-amrabat,M,null,null,D. Janmaat,daryl-janmaat,D,null,63,null,false,null,substitution,4462
null,null,A. Doucouré,abdoulaye-doucoure,M,null,null,V. Behrami,valon-behrami,M,true,46,null,false,injury,substitution,4462
null,null,A. El-Mohamady,ahmed-el-mohamady,D,null,null,L. Marković,lazar-markovic,F,null,86,null,false,null,substitution,4463
null,null,A. Diomandé,adama-diomande,F,null,null,A. Hernández,abel-hernandez,F,null,82,null,false,null,substitution,4463
null,null,E. Valencia,enner-valencia,F,null,null,T. Davies,tom-davies,M,null,77,null,true,null,substitution,4463
null,null,K. Grosicki,kamil-grosicki,M,null,null,C. Davies,curtis-davies,D,null,64,null,false,null,substitution,4463
null,null,R. F. Mori,ramiro-funes-mori,D,null,null,D. Calvert-Lewin,dominic-calvert-lewin,F,null,56,null,true,null,substitution,4463
null,null,G. Barry,gareth-barry,M,null,null,M. Schneiderlin,morgan-schneiderlin,M,true,30,null,true,injury,substitution,4463
null,null,P. Crouch,peter-crouch,F,null,null,R. Sobhi,ramadan-sobhi,M,null,90,2,true,null,substitution,4464
null,null,K. Zouma,kurt-zouma,D,null,null,Willian,willian,F,null,88,null,false,null,substitution,4464
null,null,R. Loftus-Cheek,ruben-loftus-cheek,M,null,null,N. Matić,nemanja-matic,M,null,82,null,false,null,substitution,4464
null,null,C. Fàbregas,cesc-fabregas,M,null,null,V. Moses,victor-moses,M,null,70,null,false,null,substitution,4464
null,null,M. B. Diouf,mame-biram-diouf,F,null,null,S. Berahino,saido-berahino,F,null,61,null,true,null,substitution,4464
null,null,W. Khazri,wahbi-khazri,F,null,null,S. Larsson,sebastian-larsson,M,null,78,null,true,null,substitution,4465
null,null,R. Brady,robbie-brady,M,null,null,G. Boyd,george-boyd,M,null,74,null,false,null,substitution,4465
null,null,D. N'Dong,didier-ndong,M,null,null,D. Gibson,darron-gibson,M,null,74,null,true,null,substitution,4465
null,null,S. Vokes,sam-vokes,F,null,null,A. Barnes,ashley-barnes,F,null,65,null,false,null,substitution,4465
null,null,B. Chilwell,ben-chilwell,D,null,null,R. Mahrez,riyad-mahrez,F,null,87,null,false,null,substitution,4466
null,null,I. Slimani,islam-slimani,F,null,null,J. Vardy,jamie-vardy,F,null,76,null,false,null,substitution,4466
null,null,A. Musa,ahmed-musa,M,null,null,S. Okazaki,shinji-okazaki,F,null,76,null,false,null,substitution,4466
null,null,A. Masuaku,arthur-masuaku,D,null,null,A. Cresswell,aaron-cresswell,D,null,73,null,true,null,substitution,4466
null,null,E. Fernandes,edimilson-fernandes,M,null,null,P. Obiang,pedro-obiang,M,true,67,null,true,injury,substitution,4466
null,null,R. Snodgrass,robert-snodgrass,M,null,null,W. Reid,winston-reid,D,true,18,null,true,injury,substitution,4466
null,null,J. Ibe,jordon-ibe,M,null,null,M. Pugh,marc-pugh,M,null,90,4,true,null,substitution,4467
null,null,M. Gradel,max-gradel,M,null,null,J. King,joshua-king,F,null,90,2,true,null,substitution,4467
